11149.1 23247.6
10902.5 7451.82
2824.58 7192.99
11720.2 24697
1707.09 20306.8
2873.09 12048.9
32433.3 29576.2
16205.1 5481.38
30918.2 30937
24603.7 10076.9
23695.4 24824.4
16880.2 18583.5
31.0821 12204.6
27597.4 17689.2
1155.25 11089.3
23525.1 14777.9
567.355 27989.2
7200.02 19616.9
1454.71 17083
9883.41 13770.9
23503 23708.5
6693.72 6026.07
11890.1 20641.4
16068.6 9987.38
28903.4 27018.8
23086.4 9391.37
7279.11 18346.3
21585 9435.24
15553.1 20841
11210.1 10281.5
19591.2 29633.4
14961.2 1037.5
25054.7 12993.5
18892.8 6992.12
10970 2573.7
30615.1 26256
14847.6 7516.31
27203.2 19647.9
8905.81 14585.1
21876.9 19360.6
26149.9 8770.97
20098.9 28749.6
12022.6 14380.1
28920.9 8115.32
24209.9 25533.3
21272.1 12051.8
26945.7 22672.8
19030.7 19587.3
707.573 9557.44
32728.6 14188.3
6859.19 5198.16
21756.1 18698.6
10622 23508.6
6098.06 19695.8
19445.9 7888.74
1950.69 10624.7
12480.2 15682.2
10583.6 22646.2
21601.5 29885.4
27690.2 12126
3533.22 20712.2
7672.56 30745.6
27375.3 27647.6
12244 22877.8
23845.5 32592.1
19078.1 3890.36
13761.9 17343.3
13067 29558.1
29321.5 8770.25
32530.4 22106.9
23095.2 13414.7
6528.44 9955.73
26873.7 5320.78
5869.04 27498.7
3314.87 32669.1
23077.1 2588.14
12983.7 17195.2
2217.1 24954.1
8659.55 77.9432
20267.9 12506.1
10564.1 15090.3
30229.8 20708.1
7164.33 15007.1
17923.7 15382.2
7521.11 15081.5
15428.2 26433.7
15821.9 27643.7
3932.91 27146.3
26383 17174.3
901.547 30569.1
6376.1 6924.27
3882.39 9773.14
30094.8 9412.94
20331.4 2423.05
7725.51 10170.8
19612.3 6458.42
24417 4732.98
3781.83 27329.8
11709.1 23342.8
548.355 14633.8
29255.1 12294.5
11174.3 15843
9977.7 30672.9
11634.1 22836.1
17218 8812.65
7006.72 2740.75
30851.3 18763.9
8055.2 14802
16019.7 8181.67
28286.6 20046.9
12347.2 13446.6
3174.08 6334.67
14266.9 45.18
24791 2826.98
2882.94 18348.1
7086.47 16624.1
31098.6 19419.4
27002.1 22656
1530.74 18980.1
30720.2 6817.25
21971 19720.2
19128.5 29578.4
27651.1 19609.3
24398.7 15178.2
13828.8 7934.89
8739.98 20033.1
26687.8 14578
13001.9 30117.6
10897 15941.8
30858.7 8190.59
5325.93 25177.1
1761 27049.8
31546.9 6311.57
20991 30042
2833.54 5432.04
13128.4 5265.25
14080.6 7468.36
15828.6 16428.6
29609.1 10038
25327.1 24789.5
17443.7 19485.1
26264.6 26511.1
5752.62 1853.51
9221.84 13871
28709.7 18180.7
8734.42 22492.6
27294.1 19830.4
30718.9 2454.41
32711.1 24747
374.805 4780.63
9852.23 19274.8
25481.3 27973.1
16138.3 11544
24817.5 16088.2
20404 7010.78
32408.4 8372.32
4399.06 4500.57
30751.2 14458
19238.1 12711.8
1115.37 8348.5
183.206 21675.5
27091.6 8423.91
27891.2 27458.5
25412.1 14070.5
20322.3 11812.6
21533.7 28347
2173.3 7836.04
19716.6 2812.25
1586.7 22281.1
24655.6 32208.6
100.868 11102.3
18059.6 12581.4
1384.58 6562.78
21240.4 7997.41
22153.4 2673.34
14346.2 15148.6
5253.75 24953.2
7146.01 10588.4
15374.3 24061.2
31987.8 18441.7
29258.8 19286.2
26166.5 1990.03
8531.16 365.639
29687 5110.96
25784.2 13634.9
10286 19283.2
17914.2 6505.37
3846.1 2154.74
18703.6 20103.2
13153.2 14877.6
18658.7 9177.09
25426.4 19488.3
9169.06 10158.1
17570.4 24445.8
14382.7 2024.74
14668.8 21264.6
12479.1 17023.5
5120.75 7179.07
8511.03 9725.18
7332.03 28275.3
29402.9 8707.38
25806.5 13729.5
8372.81 26563.8
27724.4 23747.6
17508 23172.1
5532.47 26456.8
29296.7 20513.5
27252.1 22967.2
26330.1 8586.7
12347 29065.2
404.152 2882.51
19598.1 11850.7
4866.63 24031.8
31164 10701
30847.6 32397.2
19274.6 16564.1
2266.5 14219.4
624.039 2811.14
20692.3 22700.2
12954.1 9326.56
8100.38 10201
13800.5 17710.4
25459.1 8584.21
29102.2 10801.5
21986 2382.33
27381.2 19904.4
30846.5 19019
11001.9 28664
24913.3 10166
29609.2 28488.5
22357.1 15708.1
17449.5 28920.2
16119.4 20506.4
11603.5 22944.6
22170 28261.2
30258.2 5549.82
17171 24771.4
4229.83 12768.9
27692.7 27215.4
23874.1 17360
10532.6 22842
16657.1 8802.24
15662.2 26435.8
2253.2 28247.1
9198.87 27205
7686.78 27327.8
11776.6 21674.8
2946.54 9599.59
28017.8 1521.81
20919.1 28624.8
29252.9 27437.5
2898.59 9919.73
22254.5 28549.7
25012.4 19373.2
7386.97 15541.2
20848.8 27856.2
22757.7 19339.1
16078.7 23984.6
12259.9 17514.2
23114.6 16299.8
8985.77 12235.1
21782.6 23154
11457 30391.2
26004.1 17545.5
11401.3 13134.3
7133.24 23499.9
9235.12 20804.3
1597.72 3556.73
17271.1 32351.3
9652.73 28885.3
17853 27386.1
12918.4 11124.7
7523.97 23172.2
12396.3 11753.4
28893.6 1025.16
21425.9 14898.5
26384.9 17032.2
13590.6 15519.2
17366.1 5572.06
22175.8 29783.4
21630.2 29299.5
30723.2 27602.2
11336.1 25323
15152.2 16732.6
12525.8 30607.2
6341.97 16280.9
30485.3 1886.46
9366.35 17915.8
28383.4 16485.3
8747.64 333.748
24669.3 2119.47
26945.2 29740.6
14357.8 11452.8
6728.21 20360.3
9089.88 25616.2
8931.9 6952.84
32144.3 7584.01
4715.51 11811.8
2851.38 8800.21
15981.7 30568.4
1936.38 1367.47
14119.4 5687.74
290 25633.1
3087.28 17061.2
1432.67 30573.8
24652.5 1564.04
7842.34 29564.2
20282.9 17369.5
7783.41 14504.5
8427.74 4461.15
15361.3 21467.9
20129.7 24380.2
32767.1 20243
22357.5 28928.6
226.877 20965.6
25650.8 9799.21
28577.6 4599.12
15643.5 4849.04
29733.2 4996.82
3361.47 26547.9
22989.8 14813
30478.6 10903.9
3052.22 10209.6
31197.4 16250.5
25158 28811.1
9535.68 16524.8
15767.7 5989.57
7703.26 9939.83
29707.4 24846.3
29439.8 17065.9
3527.52 29625.5
16578.7 1081.13
20831.6 18349
9951.16 5126.41
8285.72 26566
3084.72 15204.1
9153.4 498.813
12977.4 7421.46
18555.2 18357.4
7529.24 15693.4
3058.86 7845.44
17284.9 23335.7
6273.71 8431.01
5512.77 6190.09
12789.6 28112.3
20907.4 29020.2
29201.4 18972.2
10330.7 1919.57
21770.1 4283.82
12469.2 14262.8
5642.77 29479.2
11537.1 1016.81
23473.3 2544.15
8053.72 19342.1
13456.5 13624.5
11806.4 21397.1
25516.9 19767
22523.9 8061.53
32001.7 8887.58
31025.5 6540.88
20988.2 20377.7
8088.14 2907.95
11776.9 22351.4
12092.9 26199.2
25314.5 5984.87
22237.2 23618.8
9581.69 2023.9
21615.3 18352.7
14815.3 19476.2
2459.02 25739.4
28777.6 4778.95
24636.4 22671.3
29107.4 18047.5
32483.9 3022.82
23382.8 3839.65
19795.9 20781.3
11360.4 8362.05
18694.3 24293.8
468.09 23953.6
10663.2 5891.95
9000.32 17884.8
21910 8169.85
24261.1 14407
9830.75 19659.6
13962.6 672.823
32098.1 22066.5
23624.1 16971.9
10243.4 25212.5
32327.9 5311.55
5244.43 24154.3
25536.8 6151.08
22063.4 9553.93
22882.8 15169
31285 31290.6
28110.3 24354.3
11227.6 20418.1
32282.9 18032.5
10527.8 24811.8
4690.98 22150.2
1847.92 6537.09
2546.14 10196.7
18186.6 20165.2
6253.32 26205
14772.2 18333.6
4521.06 566.862
13574.7 5474.19
1664.26 12301.3
6148.43 15417.2
12609.7 14752.8
8038.04 11163.8
12845.7 7746.62
2584.54 1749.17
7162.64 859.04
3514.79 15752.3
20564.9 29924.5
6944.14 29738.6
11351.6 30190.2
29395.2 15491.4
1302.94 24860.6
2446.34 7729.62
29720.1 6437.14
15554.2 28453.6
29653.5 2387.47
22291 31780.1
19517.8 30214.8
25816.7 327.132
20273.9 7474.39
22687.8 29307.8
25864.8 9949.06
32679 5121.29
26892 26018.1
18019.2 25327.1
22010.3 26416
19710.2 19885.8
17029.1 21707.4
19409 15481.7
11731.7 9162.04
18415.2 27107.9
7167.23 5656.94
6042.28 2898.18
662.813 2740.18
14027 18814
1306.33 7729.48
27567.6 2292.73
386.254 6966.26
15140.3 661.779
27832.4 15102.5
11583.1 11286.6
32538.3 13785.3
25033 28801.6
12537.8 9130.44
29886.2 14515.9
1821.91 11367.3
13005.2 17373.5
12094.4 2204.04
7643.88 20483.6
27789.7 20969.2
16768.2 4736.63
21545 9087.58
22408.1 128.505
22954.9 2726.37
15475.2 26500.6
11162.1 18234.3
13301.8 21985.3
24567.3 23594.6
32119.6 21313.3
28850.4 28664
14484.3 26913.6
2099.24 32059.2
6557.4 31570.1
7635.77 21280.3
28181.3 28792.9
25184.9 26085.2
28982.9 10894.9
31901 28508
28778.3 20319.5
5567.59 24430.4
16339.9 24846.2
13809.8 7318.89
32452.4 9872.03
28881.2 5217.71
11333.9 25645.1
25073.3 7157.72
2963.51 25602.2
31063.8 8327.16
22685.3 20099
6141.26 10211.2
19592.6 21232.8
31825.1 8424.15
29229.7 8166.1
32438.5 1033.38
19094.3 11218
7682.57 17357.6
16772.7 19828.9
23550.2 3408.19
29164.5 9313.41
27113.7 22720.5
14965.4 20867
9461.9 18913.4
8699.31 32663.6
25288.2 24713.2
3087.14 15277.3
3580.68 31013.5
15733.2 7595.07
4768.47 7474.19
12453.3 16586.4
6837.64 9157.69
14923.3 3096.31
6833.36 8708.24
32199.8 19189.2
11776.1 11178.4
12717.7 5526.46
17278.6 25478.8
13381.2 2437.44
6654.63 23548.7
28685.9 21022
3270.07 18307
4146.46 275.942
12304.8 31014.2
1307.1 14058.2
15755.2 13572.1
22750.5 7034.86
20696.9 20688.9
21449 9841.01
29710.4 9297.05
28890.9 14290
31799.2 18915.6
8775.25 110.746
13776.5 12020.3
26103.2 14962.7
24908.5 29831.9
10759.8 12761.4
32657 8117.57
327.433 7413.19
28282.8 6695.4
10170.8 17643.6
21844.4 669.236
22297.4 32308.6
24929.2 19818.7
27472.2 28958.2
21080.3 13559
22271.4 12872.4
22243.3 31291
26619.7 11049.8
14623.8 30024.7
23499 21130.7
23328.2 30145.5
17451.1 13576
874.62 29533.6
15244.3 19859
31097.3 3687.27
27027 11760.6
29242 24637.2
22421.2 30522.6
19599.3 7124.09
5409.28 8797.1
7632 32306.1
11382.3 6299.32
3652.76 3826.23
26376.7 7176.39
1452.97 12484.1
25087.3 13.8213
10169.2 490.192
29369.5 12776.6
8336.81 3261.14
23363.8 4394.73
16717.3 18470.6
20196.4 6200.59
27773 26661.9
18066.9 21707.6
21155.8 32333.3
9595.82 12400
32436.2 27205.1
11645.6 2313.05
12955.4 6729.49
17326.4 6473.36
5046.67 7079.17
1237.3 12604.5
10071.1 31555.2
10735.1 16061.7
8003.16 30228.8
15531 9726.88
30262.9 31140.4
7151.86 27140.2
23646.3 29843.2
20561.4 9511.03
29660.6 30485.7
12446.3 20886.7
23878.7 9073
22102.1 25042.9
5159.78 28287.6
25133.2 10542.3
7037.95 12337.8
4236.57 5206.53
31290.1 1035.05
7695.2 12741.7
1988.32 31138.4
31749.3 2637.26
2165.52 5410.95
21747.3 18835
6684.58 8137.27
24849 13967.5
28793.2 18540.3
2762.85 31760.9
25029.2 5105.77
25408.1 16694.5
17192.3 7636.69
26310.1 4599.9
5441.43 10403.5
4453.87 6043.64
162.394 32386.2
17240.4 8512.6
8786.13 8615.17
30096.5 31831.9
10313 19678
15920.9 7460.12
15863.2 17415.2
9489.93 5954.05
18621.6 29843.6
18496.4 26141.5
29809.8 26123.2
20603.7 1398.73
4063.11 31368.1
13752.1 23010.1
14659.2 32572.2
21406.7 26955.5
23248.3 3304.34
19979 25454.6
30509.2 14436.5
17803.3 31324.1
17906.8 4890.54
23527.8 2809.21
8239.9 31628
2196.58 5504.49
15589.6 15817.4
15679.9 1533.36
15755.7 1019.26
23112.5 19665.7
2699.32 5852.47
29507.9 18225
32706.8 28220.7
25465.7 30631.6
26883.6 4477.75
12902.7 3728.63
20117.2 18456.4
18489.2 17052.8
4528.09 6678.4
29270.5 31058.9
22789 8343.77
14295.5 16265.5
19763.7 9806.31
32264 4592.34
9554.16 6146.99
31974.9 30087.9
876.529 17679.3
936.607 24611.2
8446.07 28644
3381.48 28910.1
19324.8 11906.2
9386.88 30950
12490.8 6915.02
6615.19 21336.2
31684.6 21520.2
1471.94 3693.18
16567.1 19818.4
7964.01 25502.7
14822.9 28770.6
24280.1 54.2223
21510.7 3169.31
29845.6 7640.25
2754.97 5985.68
2853.16 27384.5
5431.9 15986.2
23827.1 17248.9
25209 17974.5
6424.13 14509.2
26125.6 15205.3
5799.07 27343.2
13421.2 29514.2
23138.5 12428.8
28552 23621
27299 4093.57
830.704 7750.3
29683.8 1808.44
12775.1 2903.77
15765.4 9221.85
28877.7 24595.6
28156.8 28146
5294.08 21544.1
8017.32 7486.66
20028.2 31449.2
17392.1 9256.88
30365.6 29567.1
23272.6 1857.47
11243.6 27139.9
29821.2 1519
15796.9 26469.5
1705.79 4840.09
27004 29241.7
4503.86 7357.37
26422.1 32548.8
5159.51 9805.31
17870.3 12643.2
20589.1 12109.6
6050.49 27462
24625.9 27846.4
28420.5 11948.6
6512.88 20887.9
10938.1 19856.7
17114.7 26351.1
4734.04 27259.2
6226.51 29908.5
17279.7 18702.5
8049.96 31391.7
27870.7 28283.1
19460.8 30589.7
23602.8 4617.06
29833 752.185
23044.8 23955.7
5814.29 13644.7
22099.9 32265.5
27634.7 24634.1
25873.8 1006.09
19930.3 5944.31
2725.1 5080.94
27325.5 2071.07
22631.9 26355
18976.4 9084.62
22823.8 7038.1
8507.89 5472.01
19878.2 21836.6
30586 3473.29
14619.6 11845.6
6909.34 22574.1
15791.8 30435
25881 17967
18691 18101.7
20181.8 26073.3
4260.1 23775.4
21869.2 2893.22
24220.9 20631.6
11986.8 10491.3
11749.5 4522.27
20008.4 30761
5868.78 14581.3
14406.8 29037.5
3091.36 10477.6
10298.4 5431.54
26161.3 32280.1
963.759 1096.45
16656.5 20369.5
8149.73 26675.5
10221.7 16264.2
21784.6 11236.2
4604.51 23487.8
25705.1 1046.93
12001.5 19982.1
11096.9 18395.4
824.439 23776.8
10408.6 6423.71
21774.2 15284.6
20690.6 23813.5
26726.1 11165
12931.2 1201.1
2997.98 27586.9
27417.4 9596.77
29797.8 31199.9
27434.1 24988.4
27478.1 8898.71
2813.94 8345.65
18777.9 25294.1
28431.3 6097.04
17331.4 5756.57
15503.1 8949
2208.94 31445.3
7650.2 27786.4
11214.7 32250.2
5920.21 26216.4
25309.9 24476.6
10901.5 4670.86
4581.73 8580.28
19777.9 6669.66
10224.4 18444.8
11096 14504.9
19324.3 27299.4
15555.3 29242.6
22267.3 5197.54
10653.3 7360.11
9555.84 29729.2
32439.7 14475.3
11870.4 24010.1
12821.2 6335.66
29546.7 6662.98
30575.1 23511.2
15290.8 1834.22
25776.4 13343.2
8452.29 2460.78
26234.9 56.5046
27633.7 19544.8
1184.66 13207.5
16544.7 20844.9
30378.4 3847.81
6947.72 21115.7
2133.23 10530
7168.51 28989
19985.4 18140.6
9393.11 14334.3
10625.8 1016.59
17444.9 27163.2
7679.7 19345.7
29500.4 9352.03
29973.7 8339.07
8527.78 20044.9
13060.3 13887.6
4262.43 22787.2
23361.7 22698.9
768.924 20828.9
1267.68 9534.32
13839.2 16280.7
16247.8 4920.8
12282.2 22545
18140.3 19496.1
23513.4 31665.7
2151.58 21620.1
30268.7 2166.71
30481 982.077
18852.2 31221.4
12291 19929.8
15112 22996.8
28448.2 23136.1
9809.43 78.0709
21371.4 28192.9
2782.09 9395.19
29661.3 8993.5
2049.61 15845.8
17217.8 28992.3
